country_code,year,gdp_growth,unemployment_rate,inflation_rate,trade_balance,foreign_direct_investment,gdp_per_capita,source,gdp_growth_filter,unemployment_rate_filter,inflation_rate_filter,average_gdp_growth,total_trade_balance,gdp_growth_rate_percentage,gdp_per_capita_growth,indicator_code,life_expectancy,maternal_mortality,healthcare_expenditure,infant_mortality,disease_burden,life_expectancy_filter,maternal_mortality_filter,healthcare_expenditure_filter,average_life_expectancy,total_healthcare_expenditure,under5_mortality_per_1k,maternal_mortality_ratio,physicians_per_1k,hospital_beds_per_10k,suicide_rate_per_100k,literacy_rate,enrollment_primary,enrollment_secondary,enrollment_tertiary,government_expenditure_pct_gdp,literacy_rate_filter,school_enrollment_rate,education_expenditure,education_expenditure_filter,average_literacy_rate,total_education_expenditure,teacher_student_ratio,teacher_student_ratio_metric,primary_completion_rate,gender_parity_in_education,co2_emissions,renewable_energy_usage,forest_area_pct,energy_use_kg_oil_pc,co2_emissions_filter,renewable_energy_usage_filter,energy_use_filter,total_co2_emissions,renewable_energy_percentage,deforestation_rate,average_deforestation_rate,water_usage,pm25,electric_power_kwh_pc,freshwater_withdrawal_pct,population_total,population_growth,fertility_rate,age_dependency_ratio,gini_index,poverty_rate,homicide_rate,child_labor,stunting_rate,immunization_dpt,internet_usage,mobile_subscriptions,scientific_articles,patent_applications,research_expenditure,broadband_subscriptions,innovation_index,trade_percentage_of_gdp,ip_payments,high_tech_exports,trade_balance_goods,trade_balance_services,exports_of_goods_services
JPN,2017,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.21,76.37,18346.0,27836.0,1.88,37.94,44.73,,,,,,
JPN,2018,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.1,76.29,15794.0,45526.0,1.48,36.81,49.08,,,,,,
JPN,2019,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.4,126.34,99107.0,36930.0,4.21,42.78,62.1,,,,,,
JPN,2020,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.26,96.46,7527.0,40278.0,3.27,8.64,47.47,,,,,,
JPN,2021,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.72,71.7,11753.0,37952.0,2.04,32.81,22.57,,,,,,
JPN,2022,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.56,82.9,47762.0,37728.0,4.49,44.58,21.0,,,,,,
JPN,2023,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.3,56.56,53932.0,27895.0,0.81,23.6,59.24,,,,,,
CHN,2010,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.13,111.1,14119.0,19995.0,1.65,38.62,40.66,,,,,,
CHN,2011,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.92,108.36,48250.0,14520.0,3.52,17.95,41.69,,,,,,
CHN,2012,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.42,101.64,20649.0,20679.0,1.29,35.61,28.66,,,,,,
CHN,2013,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.06,126.21,70698.0,7079.0,1.1,38.89,29.44,,,,,,
CHN,2014,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.3,76.67,23941.0,18450.0,0.68,7.63,23.98,,,,,,
CHN,2015,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.53,63.05,92180.0,15226.0,4.31,6.66,39.74,,,,,,
CHN,2016,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.72,66.95,39049.0,33644.0,1.13,41.36,56.33,,,,,,
CHN,2017,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.98,117.76,88608.0,26420.0,3.69,36.49,37.34,,,,,,
CHN,2018,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.46,142.25,83622.0,48942.0,1.08,44.86,59.26,,,,,,
CHN,2019,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.16,84.74,4202.0,23681.0,3.16,28.38,51.01,,,,,,
CHN,2020,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.84,138.14,68828.0,37044.0,1.0,31.9,29.18,,,,,,
CHN,2021,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.62,72.17,81672.0,38184.0,2.67,44.21,25.78,,,,,,
CHN,2022,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.43,129.55,85339.0,48490.0,0.78,8.77,39.74,,,,,,
CHN,2023,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.9,62.05,29995.0,44837.0,4.34,9.6,45.0,,,,,,
FRA,2010,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.7,86.95,1114.0,9024.0,4.14,27.31,40.32,,,,,,
FRA,2011,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.23,63.6,20523.0,4921.0,3.33,22.55,29.05,,,,,,
FRA,2012,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.85,137.7,55449.0,35573.0,1.07,11.23,25.54,,,,,,
FRA,2013,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.81,106.57,41471.0,46001.0,2.84,22.21,50.41,,,,,,
FRA,2014,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.7,98.7,68773.0,1118.0,1.85,21.96,33.9,,,,,,
FRA,2015,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.64,147.95,32895.0,33549.0,0.78,30.31,27.95,,,,,,
FRA,2016,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.83,91.05,74136.0,20538.0,2.98,30.75,51.85,,,,,,
FRA,2017,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.82,127.49,62094.0,27764.0,4.08,8.06,51.41,,,,,,
FRA,2018,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.12,113.73,7180.0,41078.0,3.03,7.18,43.97,,,,,,
FRA,2019,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.15,135.34,95377.0,41019.0,4.1,13.39,32.34,,,,,,
FRA,2020,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.08,74.56,49813.0,22121.0,0.78,12.61,22.14,,,,,,
FRA,2021,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.24,53.01,23113.0,21447.0,3.39,5.97,32.23,,,,,,
FRA,2022,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.27,50.95,76791.0,45409.0,1.8,44.94,40.39,,,,,,
FRA,2023,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.26,73.16,31440.0,21835.0,0.85,12.47,30.37,,,,,,
IND,2010,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.96,111.15,42452.0,246.0,0.31,20.79,20.55,,,,,,
IND,2011,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.89,138.59,26696.0,46070.0,3.77,15.13,29.91,,,,,,
IND,2012,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.22,116.19,63662.0,26828.0,2.04,27.3,64.95,,,,,,
IND,2013,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.75,109.7,90963.0,43487.0,1.56,28.33,20.36,,,,,,
IND,2014,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.68,143.59,75819.0,42581.0,2.57,43.73,61.91,,,,,,
IND,2015,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.34,121.87,74382.0,31354.0,1.48,8.14,63.37,,,,,,
IND,2016,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.4,124.8,80360.0,20274.0,1.86,13.12,21.63,,,,,,
IND,2017,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.22,60.87,84842.0,15104.0,1.66,44.07,43.96,,,,,,
IND,2018,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.88,73.3,51889.0,16380.0,3.45,37.25,47.03,,,,,,
IND,2019,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.28,110.32,45058.0,18804.0,0.31,22.47,63.05,,,,,,
IND,2020,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.35,97.07,79006.0,43200.0,1.78,23.58,48.6,,,,,,
IND,2021,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.34,62.93,12524.0,37323.0,0.71,36.94,36.61,,,,,,
IND,2022,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.81,63.77,33603.0,34173.0,1.61,38.25,56.9,,,,,,
IND,2023,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.24,147.18,6322.0,35680.0,4.38,37.66,45.23,,,,,,
AUS,2010,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.64,95.56,69559.0,20449.0,4.17,34.6,33.81,,,,,,
AUS,2011,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.73,59.89,31511.0,30626.0,4.48,18.93,57.05,,,,,,
AUS,2012,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.06,119.4,53951.0,46265.0,2.85,32.51,58.49,,,,,,
AUS,2013,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.04,83.69,16421.0,34594.0,3.26,42.48,45.72,,,,,,
AUS,2014,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.82,122.67,25143.0,5386.0,3.73,33.06,54.06,,,,,,
AUS,2015,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.72,146.67,64826.0,25093.0,1.5,42.97,41.42,,,,,,
AUS,2016,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.87,77.95,88393.0,287.0,1.49,29.39,22.08,,,,,,
AUS,2017,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.25,77.83,34987.0,22721.0,4.12,15.56,22.43,,,,,,
AUS,2018,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.63,64.0,47335.0,2330.0,3.79,40.07,53.6,,,,,,
AUS,2019,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.17,76.04,4705.0,43899.0,1.43,43.02,21.95,,,,,,
AUS,2020,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.92,65.7,98644.0,2713.0,0.95,5.59,48.63,,,,,,
AUS,2021,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.42,50.18,47082.0,8110.0,4.35,11.74,61.38,,,,,,
AUS,2022,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.44,112.56,24758.0,19410.0,1.51,23.03,42.04,,,,,,
AUS,2023,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.9,102.12,85336.0,27271.0,0.91,23.11,56.3,,,,,,
BRA,2010,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.22,67.94,89299.0,49611.0,1.76,35.18,34.72,,,,,,
BRA,2011,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.94,118.37,2453.0,7501.0,1.64,30.5,37.06,,,,,,
BRA,2012,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.78,99.27,48015.0,3559.0,1.81,20.06,36.96,,,,,,
BRA,2013,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.61,58.7,41842.0,38120.0,2.95,43.16,34.03,,,,,,
BRA,2014,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.23,92.98,21163.0,16214.0,1.98,10.19,62.89,,,,,,
BRA,2015,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.66,87.1,98449.0,42882.0,1.75,44.56,53.96,,,,,,
BRA,2016,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.58,106.41,52459.0,44765.0,2.75,31.74,58.35,,,,,,
BRA,2017,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.92,145.17,11507.0,8505.0,3.03,36.83,59.18,,,,,,
BRA,2018,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.83,60.81,12551.0,27851.0,4.26,14.51,56.96,,,,,,
BRA,2019,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.34,112.67,86303.0,45501.0,0.95,35.88,47.59,,,,,,
BRA,2020,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.34,144.82,29518.0,46333.0,0.52,5.69,47.94,,,,,,
BRA,2021,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.42,120.36,1561.0,13171.0,0.41,26.9,55.79,,,,,,
BRA,2022,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.15,72.85,88986.0,10666.0,3.48,27.87,38.24,,,,,,
BRA,2023,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.02,127.82,89450.0,32519.0,4.17,18.63,57.26,,,,,,
CAN,2010,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.01,149.68,89627.0,49147.0,1.71,7.5,32.46,,,,,,
CAN,2011,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.71,102.84,10240.0,5122.0,0.99,22.41,42.35,,,,,,
CAN,2012,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.58,143.49,38958.0,17233.0,1.2,32.75,26.17,,,,,,
CAN,2013,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.42,54.04,93405.0,6094.0,3.61,20.36,35.93,,,,,,
CAN,2014,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.33,69.61,47345.0,40530.0,2.13,18.28,30.62,,,,,,
CAN,2015,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.82,90.26,4879.0,43772.0,0.45,16.79,56.69,,,,,,
CAN,2016,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.02,135.91,95303.0,49736.0,0.93,40.21,62.16,,,,,,
CAN,2017,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,140.67,16540.0,4465.0,2.45,37.24,23.65,,,,,,
CAN,2018,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,114.85,75791.0,48069.0,0.31,37.47,46.21,,,,,,
CAN,2019,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.24,125.99,47359.0,47560.0,1.27,9.03,38.86,,,,,,
CAN,2020,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.1,93.13,50511.0,29144.0,4.1,42.22,47.31,,,,,,
CAN,2021,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.82,81.99,27962.0,19051.0,1.86,7.28,21.53,,,,,,
CAN,2022,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.69,58.85,66402.0,29000.0,2.85,13.03,25.08,,,,,,
CAN,2023,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.42,81.51,28990.0,16627.0,2.44,22.4,43.47,,,,,,
ZAF,2010,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.89,50.57,76531.0,34502.0,4.24,16.27,27.66,,,,,,
ZAF,2011,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.58,90.57,29246.0,17855.0,3.77,43.01,26.76,,,,,,
ZAF,2012,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.01,112.08,37773.0,40962.0,2.78,32.64,25.52,,,,,,
ZAF,2013,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.42,81.23,62479.0,8708.0,4.28,12.39,49.16,,,,,,
ZAF,2014,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.13,70.66,61379.0,29860.0,1.05,10.76,28.34,,,,,,
ZAF,2015,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.75,115.25,93073.0,25198.0,3.89,10.72,60.53,,,,,,
ZAF,2016,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.89,58.93,43108.0,24476.0,0.32,9.0,40.01,,,,,,
ZAF,2017,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.8,59.56,66248.0,7979.0,2.34,5.78,28.61,,,,,,
ZAF,2018,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.37,66.13,19348.0,40363.0,2.87,15.98,24.28,,,,,,
ZAF,2019,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.94,50.41,6931.0,28146.0,1.52,15.69,34.5,,,,,,
ZAF,2020,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.87,96.81,75717.0,1631.0,4.14,37.87,31.27,,,,,,
ZAF,2021,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.37,145.19,86656.0,36515.0,0.85,13.47,51.18,,,,,,
ZAF,2022,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.87,74.52,35121.0,25576.0,1.38,37.46,44.64,,,,,,
ZAF,2023,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0,98.1,47413.0,46204.0,2.0,35.7,22.73,,,,,,
X11,2010,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.7,145.08,71483.0,7326.0,1.22,37.51,50.82,,,,,,
